,species,x,y,additional_observations,classification_id,user_name,created_at,subject_ids,image_utm_left,image_utm_bottom,image_utm_right,image_utm_top,site,event,resolution,subject_reference,label,behavior
2603,White Ibis ,1396.1558837890625,152.09512329101562,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2604,White Ibis ,1492.298095703125,201.1890411376953,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Nesting, Nesting
2605,White Ibis ,1095.45556640625,388.359619140625,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Nesting, Nesting
2606,White Ibis ,1179.3243408203125,415.9749450683594,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Nesting, Nesting
2607,White Ibis ,1258.426513671875,49.25741195678711,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Nesting, Nesting
2608,White Ibis ,882.7000732421875,370.81817626953125,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Nesting, Nesting
2609,White Ibis ,641.3215942382812,292.0633544921875,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Nesting, Nesting
2610,White Ibis ,818.2642822265625,213.3085174560547,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Nesting, Nesting
2611,White Ibis ,749.7373657226562,285.9266052246094,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2612,White Ibis ,681.2103881835938,312.5191345214844,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2613,White Ibis ,727.2359619140625,206.14898681640625,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2614,White Ibis ,891.9051513671875,184.67039489746094,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2615,White Ibis ,844.8568115234375,134.55368041992188,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2616,White Ibis ,785.5349731445312,90.5737075805664,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2617,White Ibis ,779.3982543945312,43.525367736816406,Yes,238261127,Mack24601,2020-05-12 19:07:45 UTC,43846260,545793.8513184522,2889262.052015324,545809.7072440813,2889277.9079409535,6thBridge,03112020,0.010570617086130553,352,White Ibis - Roosting, Roosting
2618,Roseate Spoonbill ,945.7261352539062,645.1981811523438,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Roseate Spoonbill - Nesting, Nesting
2619,Roseate Spoonbill ,404.0190734863281,1151.42724609375,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Roseate Spoonbill - Nesting, Nesting
2620,White Ibis ,1074.886962890625,883.6375732421875,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2621,White Ibis ,1079.9658203125,940.75927734375,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2622,White Ibis ,1055.591796875,980.2958374023438,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2623,White Ibis ,1108.97412109375,1090.167236328125,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2624,White Ibis ,815.4309692382812,1084.9571533203125,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2625,White Ibis ,679.9201049804688,1152.4931640625,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2626,White Ibis ,928.722412109375,600.7537231445312,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2627,Great Blue Heron ,1047.7821044921875,401.6359558105469,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Great Blue Heron - Nesting, Nesting
2628,White Ibis ,768.5887451171875,350.97509765625,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2629,White Ibis ,873.7138671875,274.694580078125,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2630,White Ibis ,981.0858154296875,291.9740905761719,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2631,White Ibis ,980.0014038085938,243.8239288330078,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2632,White Ibis ,1082.308349609375,182.08262634277344,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2633,White Ibis ,1051.3662109375,164.43948364257812,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2634,White Ibis ,942.9812622070312,82.15887451171875,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2635,White Ibis ,905.7468872070312,56.85325241088867,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2636,White Ibis ,1017.8916625976562,43.1192512512207,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2637,White Ibis ,428.0440368652344,240.07061767578125,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2638,White Ibis ,518.8572387695312,162.9264678955078,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2639,White Ibis ,339.34832763671875,508.40570068359375,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2640,White Ibis ,349.9069519042969,578.9783325195312,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2641,White Ibis ,307.7503967285156,764.4359741210938,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2642,White Ibis ,340.7249755859375,805.2808227539062,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2643,White Ibis ,308.9127502441406,822.709716796875,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2644,White Ibis ,9.602520942687988,732.3445434570312,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2645,White Ibis ,54.79808807373047,470.3855895996094,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2646,White Ibis ,10.979166984558105,455.34637451171875,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2647,Unknown ,648.0135498046875,96.240234375,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Unknown - White - Small - Nesting, White - Small - Nesting
2648,Unknown ,707.6878051757812,258.5050354003906,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Unknown - White - Small - Nesting, White - Small - Nesting
2649,White Ibis ,68.5027847290039,1296.8399658203125,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2650,White Ibis ,334.63787841796875,1330.77587890625,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2651,White Ibis ,197.1778106689453,1401.235595703125,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2652,White Ibis ,156.57745361328125,1418.8056640625,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2653,White Ibis ,164.9062042236328,1464.653076171875,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,White Ibis - Nesting, Nesting
2654,Roseate Spoonbill ,1411.2408447265625,750.6671142578125,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Roseate Spoonbill - Nesting, Nesting
2655,Unknown ,1324.1922607421875,1378.19287109375,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Unknown - White - Small - Nesting, White - Small - Nesting
2656,Unknown ,1194.6392822265625,1248.9954833984375,No,238261545,jargarcia14,2020-05-12 19:08:46 UTC,43845856,545888.9868722273,2889357.1875690995,545904.8533684736,2889373.043494729,6thBridge,03112020,0.010570617086130553,168,Unknown - White - Small - Nesting, White - Small - Nesting
2657,,,,No,238261657,jargarcia14,2020-05-12 19:09:00 UTC,43845825,546142.6816822945,2889055.9249821445,546158.5376079236,2889071.780907774,6thBridge,03112020,0.010570617086130553,151,,
2658,,,,No,238261778,jargarcia14,2020-05-12 19:09:15 UTC,43846472,545936.5546491148,2888881.5098002236,545952.410574744,2888897.365725853,6thBridge,03112020,0.010570617086130553,429,,
2659,White Ibis ,801.6619262695312,740.4375,No,238262803,jargarcia14,2020-05-12 19:11:22 UTC,43845887,545920.6987234857,2889404.7553459867,545936.5546491148,2889420.611271616,6thBridge,03112020,0.010570617086130553,184,White Ibis - Nesting, Nesting
2660,White Ibis ,749.7860107421875,841.759521484375,No,238262803,jargarcia14,2020-05-12 19:11:22 UTC,43845887,545920.6987234857,2889404.7553459867,545936.5546491148,2889420.611271616,6thBridge,03112020,0.010570617086130553,184,White Ibis - Nesting, Nesting
2661,,,,No,238262873,jargarcia14,2020-05-12 19:11:32 UTC,43847611,545793.8513184522,2888992.501279628,545809.7072440813,2889008.3572052573,6thBridge,03112020,0.010570617086130553,912,,
2662,,,,No,238262952,jargarcia14,2020-05-12 19:11:43 UTC,43847232,545999.9783516317,2889404.7553459867,546015.8342772608,2889420.611271616,6thBridge,03112020,0.010570617086130553,737,,
2663,Roseate Spoonbill ,1160.79052734375,772.6079711914062,Yes,238264245,jargarcia14,2020-05-12 19:14:49 UTC,43846680,545920.6987234857,2889182.772387178,545936.5546491148,2889198.6283128075,6thBridge,03112020,0.010570617086130553,497,Roseate Spoonbill - Nesting, Nesting
2664,Unknown ,989.5640258789062,751.43701171875,Yes,238264245,jargarcia14,2020-05-12 19:14:49 UTC,43846680,545920.6987234857,2889182.772387178,545936.5546491148,2889198.6283128075,6thBridge,03112020,0.010570617086130553,497,Unknown - White - Small - Nesting, White - Small - Nesting
2665,Unknown ,838.97509765625,920.6072998046875,Yes,238264245,jargarcia14,2020-05-12 19:14:49 UTC,43846680,545920.6987234857,2889182.772387178,545936.5546491148,2889198.6283128075,6thBridge,03112020,0.010570617086130553,497,Unknown - White - Small - Nesting, White - Small - Nesting
2666,White Ibis ,278.78167724609375,1208.79345703125,Yes,238264245,jargarcia14,2020-05-12 19:14:49 UTC,43846680,545920.6987234857,2889182.772387178,545936.5546491148,2889198.6283128075,6thBridge,03112020,0.010570617086130553,497,White Ibis - Roosting, Roosting
2667,Roseate Spoonbill ,214.89280700683594,1154.0211181640625,Yes,238264245,jargarcia14,2020-05-12 19:14:49 UTC,43846680,545920.6987234857,2889182.772387178,545936.5546491148,2889198.6283128075,6thBridge,03112020,0.010570617086130553,497,Roseate Spoonbill - Nesting, Nesting
2668,Roseate Spoonbill ,37.7398567199707,1264.4100341796875,Yes,238264785,Mack24601,2020-05-12 19:15:55 UTC,43847226,545936.5546491148,2889135.2046102905,545952.410574744,2889151.06053592,6thBridge,03112020,0.010570617086130553,735,Roseate Spoonbill - Nesting, Nesting
2669,White Ibis ,133.33656311035156,761.0633544921875,Yes,238264785,Mack24601,2020-05-12 19:15:55 UTC,43847226,545936.5546491148,2889135.2046102905,545952.410574744,2889151.06053592,6thBridge,03112020,0.010570617086130553,735,White Ibis - Roosting, Roosting
2670,White Ibis ,79.86323547363281,709.0963134765625,Yes,238264785,Mack24601,2020-05-12 19:15:55 UTC,43847226,545936.5546491148,2889135.2046102905,545952.410574744,2889151.06053592,6thBridge,03112020,0.010570617086130553,735,White Ibis - Roosting, Roosting
